;missing in:;chi2:;p_value;category
2862;type_of_breast_surgery;87.17685521482102;0.9992536086893898;ush2a_mut
5047;nf2_mut;0.019057511735783884;0.9993042768072812;ndfip1_mut
5196;ldlrap1_mut;0.019057511735783884;0.9993042768072812;ndfip1_mut
5345;clrn2_mut;0.019057511735783884;0.9993042768072812;ndfip1_mut
1534;ptprm_mut;52.36390450487174;0.9993113347929334;arid1a_mut
1779;gldc_mut;0.07506406465602207;0.9993130509087589;mtap_mut
473;neoplasm_histologic_grade;141.19934153455188;0.9993208618565357;syne1_mut
679;cellularity;17.283118953628883;0.9993473768066432;fancd2_mut
1066;fanca_mut;181.4232737877674;0.999382425064896;ahnak2_mut
943;myo1a_mut;41.58463080828306;0.9993853681399014;col12a1_mut
5643;dtwd2_mut;0.017460157344828933;0.9993895960764012;ndfip1_mut
5941;agtr2_mut;0.017460157344828933;0.9993895960764012;ndfip1_mut
6090;magea8_mut;0.017460157344828933;0.9993895960764012;ndfip1_mut
5494;prr16_mut;0.017460157344828933;0.9993895960764012;ndfip1_mut
5792;ctnna1_mut;0.017460157344828933;0.9993895960764012;ndfip1_mut
801;ep300_mut;36.44446388433266;0.999392269612255;stab2_mut
2077;kdm3a_mut;0.0685200179937022;0.9994263594514631;mtap_mut
1928;sbno1_mut;0.0685200179937022;0.9994263594514631;mtap_mut
1244;mutation_count;1.9687650793893947;0.9994522188783677;akt1_mut
6239;foxo1_mut;0.01586448970613477;0.999471077616152;ndfip1_mut
6537;braf_mut;0.01586448970613477;0.999471077616152;ndfip1_mut
6388;nt5e_mut;0.01586448970613477;0.999471077616152;ndfip1_mut
2225;er_status_measured_by_ihc;0.064168960287592;0.9994961711340424;mtap_mut
581;neoplasm_histologic_grade;0.47460694073875753;0.9995342508220872;kras_mut
6835;nr3c1_mut;0.014270506149381171;0.999548539924428;ndfip1_mut
6686;ccnd3_mut;0.014270506149381171;0.999548539924428;ndfip1_mut
241;3-gene_classifier_subtype;7.352348322626694;0.9995554449859001;usp28_mut
1977;kdm3a_mut;60.33342845863713;0.9995555407290841;birc6_mut
1828;sbno1_mut;60.33342845863713;0.9995555407290841;birc6_mut
182;3-gene_classifier_subtype;90.14841253178436;0.999559227171123;cdh1_mut
2374;fam20c_mut;0.05982717989002355;0.9995614117279941;mtap_mut
1962;kdm3a_mut;139.09906333919488;0.9995762468841182;syne1_mut
508;neoplasm_histologic_grade;23.768243571081996;0.9995983953913355;map2k4_mut
6984;tbl1xr1_mut;0.012678204009881539;0.9996217715553325;ndfip1_mut
2523;npnt_mut;0.055494647161033576;0.999622090483536;mtap_mut
2672;nek1_mut;0.05333183944427326;0.9996507220633444;mtap_mut
1415;myo3a_mut;20.80595112676389;0.9996712444670194;rb1_mut
6597;ccnd3_mut;1.7813163869643083;0.9996748008264561;akt1_mut
2821;sik1_mut;0.051171332586786106;0.9996782166536027;mtap_mut
1514;ptprm_mut;156.03154295355495;0.9996938763921982;kmt2c_mut
2969;type_of_breast_surgery;0.04685720677890263;0.9997297994936578;mtap_mut
219;3-gene_classifier_subtype;22.987646846846854;0.9997528376576323;ptprd_mut
3118;stk11_mut;0.044703580512619835;0.9997538900579094;mtap_mut
3267;sik2_mut;0.044703580512619835;0.9997538900579094;mtap_mut
3565;tumor_size;0.04255224047379595;0.9997768482615091;mtap_mut
3416;ptpn22_mut;0.04255224047379595;0.9997768482615091;mtap_mut
3714;flt3_mut;0.04040318302387268;0.999798675262019;mtap_mut
1542;ptprm_mut;1.6118260840997527;0.9998082889181575;akt1_mut
3863;taf4b_mut;0.03825640453200871;0.999819372217125;mtap_mut
4012;hdac9_mut;0.03825640453200871;0.999819372217125;mtap_mut
2852;type_of_breast_surgery;175.2742143118052;0.999825114528131;ahnak2_mut
729;cellularity;0.3524918576081366;0.9998276332392112;kras_mut
878;ep300_mut;0.3524918576081366;0.9998276332392112;kras_mut
438;primary_tumor_laterality;0.5331094942783099;0.9998298854031914;prkg1_mut
175;3-gene_classifier_subtype;175.13489201531212;0.9998303253135459;ahnak2_mut
4161;prkacg_mut;0.036111901375059256;0.9998389402846307;mtap_mut
1387;myo3a_mut;43.62367576246897;0.9998425700755331;notch1_mut
481;neoplasm_histologic_grade;81.75758460440976;0.9998573643054554;ush2a_mut
4310;large1_mut;0.033969669937555756;0.9998573806224524;mtap_mut
4456;tumor_other_histologic_subtype;0.03182970661168538;0.9998746943886132;mtap_mut
4748;cancer_type_detailed;0.03182970661168538;0.9998746943886132;mtap_mut
4602;oncotree_code;0.03182970661168538;0.9998746943886132;mtap_mut
286;3-gene_classifier_subtype;1.4491331923890058;0.9998915500358104;chek2_mut
283;3-gene_classifier_subtype;1.4491331923890058;0.9998915500358104;gh1_mut
1027;myo1a_mut;0.30564198547066634;0.9998934541625735;kras_mut
370;primary_tumor_laterality;17.919270406099816;0.9998979892136419;setd1a_mut
1502;ptprm_mut;225.0368262105342;0.9998987987876882;nottingham_prognostic_index
1176;fanca_mut;0.29897796398409715;0.9999011113123022;kras_mut
436;primary_tumor_laterality;0.6522666788889695;0.9999053600500518;cdkn2a_mut
4897;ppp2r2a_mut;0.027556569901750674;0.9999059468385438;mtap_mut
3305;ptpn22_mut;96.08623223909848;0.9999068308734028;dnah11_mut
1325;mutation_count;0.29232111196658284;0.9999083700158653;kras_mut
1474;myo3a_mut;0.29232111196658284;0.9999083700158653;kras_mut
3296;ptpn22_mut;100.4953505964607;0.9999156350427496;pik3ca_mut
476;neoplasm_histologic_grade;94.90788362355563;0.9999176323398331;ahnak_mut
4489;oncotree_code;127.52116088888775;0.9999193888263995;map3k1_mut
4635;cancer_type_detailed;127.52116088888775;0.9999193888263995;map3k1_mut
4343;tumor_other_histologic_subtype;127.52116088888775;0.9999193888263995;map3k1_mut
5046;nf2_mut;0.02542338934015801;0.9999198878388437;mtap_mut
5344;clrn2_mut;0.02542338934015801;0.9999198878388437;mtap_mut
5195;ldlrap1_mut;0.02542338934015801;0.9999198878388437;mtap_mut
651;cellularity;36.47495197604606;0.9999255101388096;ncor1_mut
2257;fam20c_mut;171.1968219167815;0.9999300968570625;ahnak2_mut
940;myo1a_mut;41.93128479771298;0.9999302378173686;notch1_mut
5642;dtwd2_mut;0.023292462535101626;0.9999327069005313;mtap_mut
5493;prr16_mut;0.023292462535101626;0.9999327069005313;mtap_mut
5940;agtr2_mut;0.023292462535101626;0.9999327069005313;mtap_mut
5791;ctnna1_mut;0.023292462535101626;0.9999327069005313;mtap_mut
6089;magea8_mut;0.023292462535101626;0.9999327069005313;mtap_mut
437;primary_tumor_laterality;0.5926566300935102;0.9999370100445418;akt2_mut
797;ep300_mut;1.298020035369433;0.9999402923962205;akt1_mut
6908;tbl1xr1_mut;4.949349818845272;0.999943633083867;sf3b1_mut
269;3-gene_classifier_subtype;2.5481040892193305;0.9999440443912575;gps2_mut
6387;nt5e_mut;0.0211637859167454;0.9999444051820804;mtap_mut
6238;foxo1_mut;0.0211637859167454;0.9999444051820804;mtap_mut
6536;braf_mut;0.0211637859167454;0.9999444051820804;mtap_mut
967;myo1a_mut;13.061407939100137;0.9999462730844159;erbb3_mut
1623;ptprm_mut;0.23932301427599198;0.9999535618455448;kras_mut
5703;ctnna1_mut;1.2338423092611142;0.9999547412715257;akt1_mut
6685;ccnd3_mut;0.019037355922788508;0.9999549838420388;mtap_mut
6834;nr3c1_mut;0.019037355922788508;0.9999549838420388;mtap_mut
1402;myo3a_mut;21.07574693137849;0.9999584476650798;ros1_mut
622;cellularity;73.65513258677142;0.9999587280723714;gata3_mut
1772;gldc_mut;0.2261443808347388;0.9999617179812994;kras_mut
6983;tbl1xr1_mut;0.016913168998445482;0.9999644440390223;mtap_mut
4781;ppp2r2a_mut;147.09488164378237;0.9999647902808256;kmt2c_mut
5374;prr16_mut;247.54559144227107;0.9999661929437446;tp53_mut
487;neoplasm_histologic_grade;55.37263193275491;0.9999667688835064;tg_mut
2070;kdm3a_mut;0.20642922968504362;0.9999719676986901;kras_mut
1921;sbno1_mut;0.20642922968504362;0.9999719676986901;kras_mut
507;neoplasm_histologic_grade;28.114597372724507;0.9999723021948487;nf1_mut
642;cellularity;40.138399449753784;0.9999725837074697;notch1_mut
2435;npnt_mut;1.126000370928967;0.9999726330666453;akt1_mut
1840;sbno1_mut;1.123049046743826;0.999973026902365;akt1_mut
336;primary_tumor_laterality;58.438424320599495;0.9999741030165311;herc2_mut
2299;fam20c_mut;4.523485857099481;0.9999746208107184;sf3b1_mut
357;primary_tumor_laterality;28.521341717092916;0.9999763909757435;myh9_mut
627;cellularity;72.94364795810634;0.9999765340602764;dnah2_mut
587;neoplasm_histologic_grade;0.31573710684870926;0.9999771825164444;frmd3_mut
4341;tumor_other_histologic_subtype;127.82006394782854;0.999977294184108;syne1_mut
4487;oncotree_code;127.82006394782854;0.999977294184108;syne1_mut
4633;cancer_type_detailed;127.82006394782854;0.999977294184108;syne1_mut
2218;er_status_measured_by_ihc;0.19332086344570523;0.9999776055702265;kras_mut
628;cellularity;72.62651095539982;0.9999793003733451;kmt2d_mut
2105;er_status_measured_by_ihc;96.08661631083035;0.9999797467090406;pik3ca_mut
2367;fam20c_mut;0.180240446814553;0.9999823863995949;kras_mut
584;neoplasm_histologic_grade;0.4348265385919624;0.9999833308136027;cdkn2a_mut
2289;fam20c_mut;33.61246284986448;0.9999858067844494;ncor1_mut
2516;npnt_mut;0.16718789049571425;0.9999863924859529;kras_mut
2998;stk11_mut;94.8434837222312;0.9999868419665119;pik3ca_mut
2665;nek1_mut;0.16067203215240888;0.9999881300267727;kras_mut
734;cellularity;0.26395036725379734;0.9999886235541626;prkg1_mut
1815;sbno1_mut;120.41296179396997;0.9999898575436021;map3k1_mut
2416;npnt_mut;74.17524194890267;0.9999913609025389;ush2a_mut
4197;large1_mut;119.70049377073937;0.9999919033551663;map3k1_mut
660;cellularity;10.279651144101848;0.999992188063994;erbb2_mut
2962;type_of_breast_surgery;0.14116600350937897;0.9999923967641174;kras_mut
6864;tbl1xr1_mut;240.37705590293663;0.9999925075996687;tp53_mut
884;ep300_mut;0.23449880260006845;0.9999928290809516;frmd3_mut
735;cellularity;0.23449880260006845;0.9999928290809516;frmd3_mut
1032;myo1a_mut;0.22886858964795548;0.9999934787427985;prkg1_mut
3111;stk11_mut;0.13467780598410842;0.999993534949896;kras_mut
3260;sik2_mut;0.13467780598410842;0.999993534949896;kras_mut
5094;ldlrap1_mut;51.94176505866772;0.9999935603126687;tg_mut
3477;tumor_size;0.863395678835783;0.999993781580868;akt1_mut
1181;fanca_mut;0.22387848595959578;0.999994017267736;prkg1_mut
1479;myo3a_mut;0.21889375086046492;0.9999945216939915;prkg1_mut
1330;mutation_count;0.21889375086046492;0.9999945216939915;prkg1_mut
3409;ptpn22_mut;0.1281964961419857;0.9999945462648422;kras_mut
580;neoplasm_histologic_grade;0.4746069407387576;0.9999948512469746;gpr32_mut
656;cellularity;17.967057840449147;0.9999950870355094;map2k4_mut
2266;fam20c_mut;69.1184891867195;0.999995240011786;kmt2d_mut
3626;flt3_mut;0.8197907617932543;0.9999953581421549;akt1_mut
881;ep300_mut;0.32294684541911167;0.9999954254110089;cdkn2a_mut
732;cellularity;0.32294684541911167;0.9999954254110089;cdkn2a_mut
3707;flt3_mut;0.12172206302118088;0.9999954395177157;kras_mut
958;myo1a_mut;9.80552052615368;0.999995835818396;erbb2_mut
1033;myo1a_mut;0.20333144743688494;0.9999958958342283;frmd3_mut
329;primary_tumor_laterality;87.16339279531175;0.9999959061228685;dnah11_mut
1537;ptprm_mut;26.04122413257727;0.9999960002411429;cbfb_mut
4005;hdac9_mut;0.11525449568311291;0.9999962233176087;kras_mut
3856;taf4b_mut;0.11525449568311291;0.9999962233176087;kras_mut
1182;fanca_mut;0.19889813919054564;0.9999962355883731;frmd3_mut
6461;braf_mut;3.6626215546512406;0.9999963289667795;sf3b1_mut
5227;clrn2_mut;159.72523199852066;0.9999963666056292;ahnak2_mut
5381;prr16_mut;86.05948194749043;0.9999964458276309;ahnak_mut
1480;myo3a_mut;0.19446960050660145;0.9999965537412101;frmd3_mut
1331;mutation_count;0.19446960050660145;0.9999965537412101;frmd3_mut
3924;hdac9_mut;0.7762320853838568;0.9999965922240385;akt1_mut
3775;taf4b_mut;0.7762320853838568;0.9999965922240385;akt1_mut
583;neoplasm_histologic_grade;0.43482653859196235;0.9999966211365915;acvrl1_mut
4794;ppp2r2a_mut;47.956717449825305;0.9999966246532694;pde4dip_mut
4154;prkacg_mut;0.10879378321238786;0.9999969060673009;kras_mut
733;cellularity;0.2934330317646052;0.9999969920294932;akt2_mut
1800;sbno1_mut;209.14571920240618;0.9999970193269233;nottingham_prognostic_index
500;neoplasm_histologic_grade;0.7559819800573206;0.9999970668609665;akt1_mut
4303;large1_mut;0.10233991471673773;0.9999974959561132;kras_mut
1628;ptprm_mut;0.1792081040937375;0.9999974995714377;prkg1_mut
1030;myo1a_mut;0.2800238158837608;0.9999975496217857;cdkn2a_mut
434;primary_tumor_laterality;0.7119397404209988;0.9999979151946938;chek2_mut
1328;mutation_count;0.2678194656739092;0.9999979848597395;cdkn2a_mut
1777;gldc_mut;0.16933977646675163;0.9999979986221634;prkg1_mut
4595;oncotree_code;0.09589287932695914;0.9999980009521906;kras_mut
4449;tumor_other_histologic_subtype;0.09589287932695914;0.9999980009521906;kras_mut
4741;cancer_type_detailed;0.09589287932695914;0.9999980009521906;kras_mut
719;cellularity;0.5304198790519046;0.9999981235627504;or6a2_mut
4222;large1_mut;0.6892531605621253;0.9999982666985856;akt1_mut
1031;myo1a_mut;0.25443269821827735;0.9999983913432008;akt2_mut
1629;ptprm_mut;0.15921207560132794;0.9999984298118884;frmd3_mut
3908;hdac9_mut;52.59885972929452;0.9999985256154462;herc2_mut
1926;sbno1_mut;0.15457682159529124;0.9999986022539714;prkg1_mut
1329;mutation_count;0.24334369229178748;0.9999986776729846;akt2_mut
728;cellularity;0.35249185760813667;0.9999987760495241;gpr32_mut
877;ep300_mut;0.35249185760813667;0.9999987760495241;gpr32_mut
4890;ppp2r2a_mut;0.08301926450316008;0.9999987869817943;kras_mut
272;3-gene_classifier_subtype;2.302981432360742;0.9999988047787903;nrg3_mut
4368;tumor_other_histologic_subtype;0.6458327655875922;0.999998805037853;akt1_mut
4660;cancer_type_detailed;0.6458327655875922;0.999998805037853;akt1_mut
4514;oncotree_code;0.6458327655875922;0.999998805037853;akt1_mut
3446;tumor_size;232.29111707978413;0.9999988547175671;tp53_mut
2223;er_status_measured_by_ihc;0.1447611109390268;0.9999989206574786;prkg1_mut
5865;agtr2_mut;3.203125212366077;0.9999989654921443;sf3b1_mut
5337;clrn2_mut;0.07659266344550772;0.9999990827663409;kras_mut
5188;ldlrap1_mut;0.07659266344550772;0.9999990827663409;kras_mut
5039;nf2_mut;0.07659266344550772;0.9999990827663409;kras_mut
2076;kdm3a_mut;0.13732914998737783;0.9999991232200789;frmd3_mut
641;cellularity;37.060630071752236;0.9999991626077458;lama2_mut
2372;fam20c_mut;0.1349663293033513;0.9999991812507016;prkg1_mut
731;cellularity;0.32294684541911167;0.999999200169097;acvrl1_mut
1166;fanca_mut;0.44989367008847714;0.9999992152170877;or6a2_mut
4048;prkacg_mut;112.81383141641054;0.9999992329613644;map3k1_mut
1464;myo3a_mut;0.43987662553614104;0.9999993036989845;or6a2_mut
1315;mutation_count;0.43987662553614104;0.9999993036989845;or6a2_mut
6082;magea8_mut;0.07017285224634211;0.9999993231390208;kras_mut
5933;agtr2_mut;0.07017285224634211;0.9999993231390208;kras_mut
5635;dtwd2_mut;0.07017285224634211;0.9999993231390208;kras_mut
2224;er_status_measured_by_ihc;0.12860867568188267;0.9999993232437774;frmd3_mut
2521;npnt_mut;0.12519240982238444;0.9999993915072699;prkg1_mut
2117;er_status_measured_by_ihc;64.74500968417722;0.9999993945840403;kmt2d_mut
1095;fanca_mut;0.5730349818344987;0.9999993985569047;akt1_mut
1175;fanca_mut;0.2989779639840971;0.9999994506363822;gpr32_mut
1627;ptprm_mut;0.19922524771655087;0.999999452716952;akt2_mut
4634;cancer_type_detailed;63.83150828783213;0.9999994570971169;gata3_mut
4488;oncotree_code;63.83150828783213;0.9999994570971169;gata3_mut
4342;tumor_other_histologic_subtype;63.83150828783213;0.9999994570971169;gata3_mut
2428;npnt_mut;36.41347362384351;0.999999463885364;lama2_mut
4809;ppp2r2a_mut;0.5591297452682708;0.9999994778947442;akt1_mut
2373;fam20c_mut;0.11990679513823287;0.9999994868611478;frmd3_mut
1473;myo3a_mut;0.29232111196658284;0.9999995077732524;gpr32_mut
1324;mutation_count;0.29232111196658284;0.9999995077732524;gpr32_mut
874;ep300_mut;0.41167567567567576;0.9999995105713166;lipi_mut
6529;braf_mut;0.06375982015087145;0.9999995148188053;kras_mut
6380;nt5e_mut;0.06375982015087145;0.9999995148188053;kras_mut
6231;foxo1_mut;0.06375982015087145;0.9999995148188053;kras_mut
1393;myo3a_mut;0.5433157315427655;0.9999995574882997;akt1_mut
1924;sbno1_mut;0.18912683254997043;0.9999995651487636;cdkn2a_mut
2073;kdm3a_mut;0.18912683254997043;0.9999995651487636;cdkn2a_mut
1776;gldc_mut;0.1882546500085031;0.9999995739488043;akt2_mut
1029;myo1a_mut;0.2800238158837607;0.9999996009229581;acvrl1_mut
2522;npnt_mut;0.1112234489514386;0.9999996188019404;frmd3_mut
1085;fanca_mut;42.91587529777323;0.9999996308526026;tbx3_mut
1178;fanca_mut;0.2739183565080573;0.999999641665422;acvrl1_mut
6827;nr3c1_mut;0.05735355642700554;0.9999996642383848;kras_mut
6678;ccnd3_mut;0.05735355642700554;0.9999996642383848;kras_mut
417;primary_tumor_laterality;1.2518494320413847;0.999999664347215;gps2_mut
5256;clrn2_mut;0.5158469742896243;0.999999672037364;akt1_mut
4958;nf2_mut;0.5158469742896243;0.999999672037364;akt1_mut
5107;ldlrap1_mut;0.5158469742896243;0.999999672037364;akt1_mut
2671;nek1_mut;0.10688870774696119;0.9999996742801681;frmd3_mut
2221;er_status_measured_by_ihc;0.17711717776157854;0.9999996747234071;cdkn2a_mut
2702;sik1_mut;227.28022710226253;0.9999996767311288;tp53_mut
1476;myo3a_mut;0.26781946567390913;0.9999996790083318;acvrl1_mut
1327;mutation_count;0.26781946567390913;0.9999996790083318;acvrl1_mut
2967;type_of_breast_surgery;0.10570689128222095;0.9999996883012674;prkg1_mut
1925;sbno1_mut;0.17184270616160796;0.9999997154854429;akt2_mut
2074;kdm3a_mut;0.17184270616160796;0.9999997154854429;akt2_mut
2820;sik1_mut;0.10255857796929706;0.9999997234614004;frmd3_mut
4484;oncotree_code;190.49500277662037;0.9999997292815842;muc16_mut
4630;cancer_type_detailed;190.49500277662037;0.9999997292815842;muc16_mut
4338;tumor_other_histologic_subtype;190.49500277662037;0.9999997292815842;muc16_mut
2370;fam20c_mut;0.1651331299130339;0.9999997615168401;cdkn2a_mut
1023;myo1a_mut;0.3569596521669758;0.9999997714115628;lipi_mut
4073;prkacg_mut;0.48418188177224314;0.9999997726907496;akt1_mut
6976;tbl1xr1_mut;0.05095405036529558;0.9999997775282129;kras_mut
3414;ptpn22_mut;0.0959951599079038;0.9999997871844143;prkg1_mut
3563;tumor_size;0.0959951599079038;0.9999997871844143;prkg1_mut
2222;er_status_measured_by_ihc;0.16093060262199682;0.9999997872730264;akt2_mut
582;neoplasm_histologic_grade;0.47460694073875753;0.9999997975374096;chek2_mut
6001;magea8_mut;0.47260993259885814;0.99999980242707;akt1_mut
5852;agtr2_mut;0.47260993259885814;0.99999980242707;akt1_mut
5554;dtwd2_mut;0.47260993259885814;0.99999980242707;akt1_mut
2968;type_of_breast_surgery;0.09391212329104956;0.9999998049014643;frmd3_mut
1622;ptprm_mut;0.23932301427599195;0.9999998149256396;gpr32_mut
1470;myo3a_mut;0.3414021875560337;0.9999998199215117;lipi_mut
1321;mutation_count;0.3414021875560337;0.9999998199215117;lipi_mut
2853;type_of_breast_surgery;130.05031421072454;0.9999998199296475;kmt2c_mut
2754;sik1_mut;8.661953070608307;0.9999998287581018;erbb3_mut
2519;npnt_mut;0.15317460719302717;0.9999998291306724;cdkn2a_mut
3266;sik2_mut;0.08959578372782459;0.9999998380927354;frmd3_mut
2371;fam20c_mut;0.15004176582767265;0.9999998441044269;akt2_mut
6566;ccnd3_mut;224.38693544038367;0.9999998499171845;tp53_mut
2668;nek1_mut;0.14720489228543465;0.9999998567706267;cdkn2a_mut
4010;hdac9_mut;0.08630402605505919;0.9999998604238344;prkg1_mut
